algorithm,num_dim,1,2,3,4,5,6,7,8,9,10
FQI,50,80,47,17,9,5,13,13,47,141,4628
FQI,50,87,40,20,8,3,6,14,43,148,4631
FQI,50,86,43,16,6,4,11,14,40,139,4641
FQI,50,111,54,13,11,3,15,22,68,205,4498
FQI,50,94,39,16,11,9,8,22,62,141,4598
FQI,50,116,58,19,11,8,10,12,59,184,4523
FQI,50,93,51,16,11,6,6,23,55,182,4557
FQI,50,88,52,20,12,15,9,18,60,163,4563
FQI,50,116,60,12,8,4,11,29,56,165,4539
FQI,50,84,40,9,9,2,7,18,54,115,4662
