algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,rate,alpha,sigma,beta,lam,x0,y0,dist_par,f_level,f_amp,f_period,price_upper_bound
NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,128.310129137141,5.8532586097717285,3.425637722015381,2.4276208877563477,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.95060388983336,8.869721174240112,6.010799407958984,2.858921766281128,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.52966492738238,8.940889120101929,6.016803979873657,2.9240851402282715,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.08097269432065,8.833746433258057,5.945079803466797,2.8886666297912598,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.71877515181131,9.060329914093018,6.082734107971191,2.977595806121826,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,159.41438404607004,9.15681791305542,6.444164514541626,2.712653398513794,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.71091840987933,9.160439491271973,6.262568473815918,2.8978710174560547,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.56046037574598,9.09008240699768,6.2468719482421875,2.843210458755493,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.05734098539136,9.060549974441528,6.15892767906189,2.9016222953796387,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,158.97922767953793,9.233582973480225,6.275735139846802,2.957847833633423,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,157.1648190620633,9.25373125076294,6.556742429733276,2.696988821029663,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,228.28602263673042,34.32089853286743,29.800910711288452,4.5199878215789795,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,232.1542185641092,34.812782287597656,30.0311758518219,4.781606435775757,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,232.1611952346052,35.14087748527527,30.36783790588379,4.7730395793914795,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,231.00006935862186,34.99053597450256,30.211498022079468,4.779037952423096,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,234.20260248537102,35.285401582717896,31.950910806655884,3.3344907760620117,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,233.36613280784422,34.87000274658203,30.752477884292603,4.117524862289429,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,232.25596870231217,35.41800355911255,30.872918367385864,4.545085191726685,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,231.85489125197424,35.84730386734009,31.1256902217865,4.721613645553589,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,233.85681891336358,35.89361262321472,31.28641939163208,4.607193231582642,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,233.22698001468126,36.06181979179382,32.71215057373047,3.3496692180633545,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,169.20317222665065,4.679140090942383,3.6795172691345215,0.9996228218078613,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,180.57060999577755,4.514681100845337,3.5121335983276367,1.0025475025177002,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,167.92745110948877,4.640060901641846,3.421447992324829,1.2186129093170166,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,183.2157932583187,4.567876577377319,3.33917498588562,1.2287015914916992,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,173.54769306040882,4.195423364639282,3.3252570629119873,0.8701663017272949,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,183.70024352341494,4.419238328933716,3.40885329246521,1.0103850364685059,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,181.67235830795616,4.312494516372681,3.3116250038146973,1.0008695125579834,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,185.22708219382443,4.244732141494751,3.1906254291534424,1.0541067123413086,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,182.66182286485719,4.195750951766968,3.139784336090088,1.0559666156768799,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,186.63342962238298,4.091922998428345,3.1598012447357178,0.932121753692627,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,181.92958687380644,4.297138452529907,3.268125534057617,1.02901291847229,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,170.03894059753162,4.239057302474976,3.2144272327423096,1.024630069732666,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,185.38432083800683,4.335957765579224,3.25826358795166,1.0776941776275635,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,181.08864617912724,4.227976083755493,3.165642738342285,1.062333345413208,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,168.09229803056547,4.028964519500732,3.171835422515869,0.8571290969848633,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,173.51885421616478,4.490030765533447,3.3821165561676025,1.1079142093658447,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,179.7943241254608,4.290132761001587,3.1589043140411377,1.1312284469604492,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,172.76230744042172,4.271316051483154,3.2181684970855713,1.053147554397583,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,177.9463721391394,4.287945508956909,3.244250774383545,1.0436947345733643,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,169.4392637113371,4.090824604034424,3.2290122509002686,0.8618123531341553,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,224.4348973810293,7.698205471038818,6.555741310119629,1.1424641609191895,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,226.73551891005317,7.309393882751465,6.286381721496582,1.0230121612548828,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,227.46672951665045,7.487341403961182,6.347228527069092,1.1401128768920898,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,228.16602697522248,7.277860403060913,6.099519491195679,1.1783409118652344,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,227.7509863876697,7.071249723434448,6.1900153160095215,0.8812344074249268,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,225.26876174123726,7.143130302429199,6.220661640167236,0.9224686622619629,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,225.6546876638135,7.561386585235596,6.388466835021973,1.172919750213623,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,227.1519662571698,7.3509204387664795,6.120267152786255,1.2306532859802246,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,226.4615968114117,7.439505338668823,6.188088417053223,1.2514169216156006,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,227.82047174843635,7.097873687744141,6.116770505905151,0.9811031818389893,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,227.68619660502756,7.42188572883606,6.519134044647217,0.9027516841888428,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,228.50806146330441,7.842663526535034,6.7493932247161865,1.0932703018188477,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,228.77479324546215,7.964266061782837,6.628337144851685,1.3359289169311523,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,227.7453307342139,8.049574136734009,6.700658082962036,1.3489160537719727,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,227.63794733483755,7.83245325088501,6.639517068862915,1.1929361820220947,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,223.70570205116599,7.188639402389526,6.2751991748809814,0.9134402275085449,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,226.53010760725215,7.589397192001343,6.499223709106445,1.0901734828948975,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,222.93344800350332,7.59206485748291,6.282135725021362,1.3099291324615479,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,227.83708747625755,7.614123821258545,6.286998510360718,1.3271253108978271,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,225.806092132504,7.4228739738464355,6.186340093612671,1.2365338802337646,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,340.075949968547,31.15735387802124,30.07764196395874,1.0797119140625,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,336.7129348164941,33.49408531188965,31.373026609420776,2.121058702468872,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,337.91604839792575,32.42876935005188,30.36915373802185,2.0596156120300293,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,342.58797231606945,32.7654492855072,30.911970853805542,1.8534784317016602,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,336.3811420142096,32.14433002471924,30.065590143203735,2.078739881515503,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

RFQI,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,338.92271062992177,31.739985466003418,30.723544120788574,1.0164413452148438,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

