algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,rate,alpha,sigma,beta,lam,x0,y0,dist_par,f_level,f_amp,f_period,price_upper_bound
NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,58.76027980675176,8.975210189819336,1.1705024242401123,7.804707765579224,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,58.10552171368112,9.008255004882812,1.192620038986206,7.8156349658966064,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,56.3879779543096,8.950178861618042,1.178663969039917,7.771514892578125,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,58.43188093690321,5.65663743019104,1.1481266021728516,4.5085108280181885,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,57.54906172615916,5.70194673538208,1.2012503147125244,4.500696420669556,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,56.84586986867792,5.679307699203491,1.188129186630249,4.491178512573242,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,57.75655453554419,5.731037616729736,1.2343714237213135,4.496666193008423,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,57.76916228688003,5.782777309417725,1.2546842098236084,4.528093099594116,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,56.95748619854054,5.739152431488037,1.2537858486175537,4.485366582870483,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,57.67369778008366,5.803358316421509,1.2589237689971924,4.544434547424316,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,56.44986632255609,5.7928221225738525,1.2568373680114746,4.535984754562378,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,57.449442894449646,5.765276670455933,1.2414898872375488,4.523786783218384,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,56.16363109884284,5.706984519958496,1.2562854290008545,4.450699090957642,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,56.13907673490292,5.721856117248535,1.2893056869506836,4.432550430297852,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,57.83370165781141,5.751850843429565,1.2478108406066895,4.504040002822876,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,57.80880801484199,5.754440069198608,1.2226665019989014,4.531773567199707,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,57.0332517701704,5.563198566436768,1.2203221321105957,4.342876434326172,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,56.38518066656238,5.699794769287109,1.239311933517456,4.460482835769653,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,56.77117762980306,5.697721242904663,1.2041778564453125,4.493543386459351,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,100,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,58.08511319055995,5.66424560546875,1.1556262969970703,4.50861930847168,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,75.22970574369437,19.553841590881348,7.206537961959839,12.347303628921509,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,75.19919395284172,24.340261697769165,11.712852954864502,12.627408742904663,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,74.11612552682325,25.010576009750366,12.362787008285522,12.647789001464844,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,72.38870483054225,19.79464864730835,8.788277864456177,11.006370782852173,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,72.17197365392016,19.515885591506958,7.805443048477173,11.710442543029785,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,71.51998301900103,19.406450510025024,7.849732398986816,11.556718111038208,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,73.16821879589595,18.313745498657227,7.726870536804199,10.586874961853027,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,73.34985994901497,18.65461277961731,7.338983535766602,11.315629243850708,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,74.53912586696211,18.602554082870483,7.317568302154541,11.284985780715942,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,73.97207628794568,18.32926344871521,7.651630401611328,10.677633047103882,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,75.01894174792709,18.680246829986572,7.090566873550415,11.589679956436157,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,74.03248675139355,18.520541191101074,6.9222681522369385,11.598273038864136,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,72.94626671722727,18.0970721244812,7.760843753814697,10.336228370666504,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,76.09125825153237,18.157162189483643,6.854623556137085,11.302538633346558,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,500,10000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,72.2252405406337,18.12948179244995,6.804312705993652,11.325169086456299,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

