algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,use_var,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,rate,alpha,sigma,beta,lam,x0,y0,dist_par,f_level,f_amp,f_period,num_swings,exercise_dates,price_upper_bound
SwingLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,1,2,10,100,1.0,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,False,287.2081158883955,0.002998828887939453,0.0009951591491699219,0.0020036697387695312,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,3,,

SwingRLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,1,2,10,100,1.0,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,False,364.22648234250346,0.009009838104248047,0.0,0.009009838104248047,,,,,,central,0.02,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,3,,

