algorithm,num_dim,1,2,3,4,5,6,7,8,9,10
RFQI,5,2543,531,244,134,81,68,50,39,29,1281
RFQI,5,0,0,0,0,1,1,3,8,9,4978
RFQI,10,0,0,0,1,11,47,119,242,420,4160
RFQI,10,4996,4,0,0,0,0,0,0,0,0
