algorithm,num_dim,1,2,3,4,5,6,7,8,9,10
RFQI,5,0,4,18,102,182,252,311,350,357,8424
RFQI,5,8474,465,165,102,76,73,31,43,31,540
RFQI,10,0,0,0,4,37,285,933,1581,1652,5508
RFQI,10,0,0,0,0,1,0,2,3,10,9984
