algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,rate,alpha,sigma,beta,lam,x0,y0,dist_par,f_level,f_amp,f_period,price_upper_bound
LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,211.45600829919354,3.663543701171875,3.0323944091796875,0.6311492919921875,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,209.32828089543182,3.521744966506958,2.9713268280029297,0.5504181385040283,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,208.5774372499478,3.5852861404418945,2.975139617919922,0.6101465225219727,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,207.14114283899818,3.6663742065429688,3.0445687770843506,0.6218054294586182,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,212.48612269216449,3.6230173110961914,2.994567394256592,0.6284499168395996,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,165.7181825782889,3.5665037631988525,3.1229746341705322,0.4435291290283203,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,171.53925230227114,3.435868263244629,3.0226385593414307,0.41322970390319824,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,171.9786328647226,3.5519487857818604,3.1070523262023926,0.4448964595794678,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,165.9935911721258,3.3560731410980225,2.981807231903076,0.3742659091949463,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,169.02669358741198,3.537381887435913,3.0954501628875732,0.44193172454833984,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,248.10552123508444,9.796655893325806,6.312260150909424,3.484395742416382,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,250.3418275242744,10.043063640594482,6.38533353805542,3.6577301025390625,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,250.46147506999722,9.936925888061523,6.274330139160156,3.662595748901367,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,248.58448817333561,10.027628898620605,6.22653341293335,3.801095485687256,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,247.4853614933364,9.784303426742554,6.303901672363281,3.4804017543792725,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,206.93683780368076,8.602717161178589,6.371150255203247,2.231566905975342,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,205.05878724694242,9.5584237575531,6.515786647796631,3.0426371097564697,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,206.6094117136786,9.377894401550293,6.369800806045532,3.0080935955047607,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,205.93576619001374,9.381573677062988,6.298892498016357,3.082681179046631,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,207.18864429694003,9.511504411697388,6.360211133956909,3.1512932777404785,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,201.73765841463097,1762.5514497756958,31.027956008911133,1731.5234937667847,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,202.01064187921094,1848.589290857315,30.79853653907776,1817.7907543182373,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,202.73062027380456,1850.5918838977814,31.06668472290039,1819.525199174881,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,202.50991752029685,1853.0015180110931,31.144177198410034,1821.857340812683,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,201.88579470713012,1853.4987132549286,31.030303478240967,1822.4684097766876,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

LSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,10,100,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,168.8920567518329,1694.469960451126,76.53818368911743,1617.9317767620087,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

