algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,rate,alpha,sigma,beta,lam,x0,y0,dist_par,f_level,f_amp,f_period,price_upper_bound
NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,160.76522805845224,3.6137943267822266,0.005005359649658203,3.6087889671325684,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,148.5177468419845,3.6063921451568604,0.004666328430175781,3.6017258167266846,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,124.12459660534844,3.6004550457000732,0.00471043586730957,3.5957446098327637,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,164.17143886660955,3.581692934036255,0.004794120788574219,3.5768988132476807,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,121.04609163395176,3.621535539627075,0.005260467529296875,3.6162750720977783,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10,10,10000,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,93.1656360035596,0.3797035217285156,0.0039975643157958984,0.3757059574127197,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,168.75819763899818,0.43265461921691895,0.007994413375854492,0.42466020584106445,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,158.99585874561268,0.4390692710876465,0.009538412094116211,0.4295308589935303,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,135.27829420915708,0.46750450134277344,0.010467290878295898,0.45703721046447754,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,206.26505219105383,0.4745326042175293,0.009421825408935547,0.46511077880859375,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,161.6928990831218,0.46903252601623535,0.011841297149658203,0.45719122886657715,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,165.77944410149274,0.4673805236816406,0.010922431945800781,0.45645809173583984,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,174.38863587647933,0.4139857292175293,0.010661602020263672,0.4033241271972656,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,10,10,10,10000,120,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,114.29866302600291,0.44043707847595215,0.007992982864379883,0.43244409561157227,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,241.14973517329219,0.500420093536377,0.038275718688964844,0.4621443748474121,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,245.39904787772167,0.48305249214172363,0.042150020599365234,0.4409024715423584,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,215.4684240902221,0.5184741020202637,0.037370920181274414,0.48110318183898926,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

NLSM,ElectricityMarketModel,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10,10,10000,80,0.0,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,False,260.28790784147577,0.5223672389984131,0.04027843475341797,0.4820888042449951,,,,,,central,0.0,7.0,1.4,200.0,4.0,0.0,0.0,0.4,100.0,0.5,1.0,

